date;department;category;region;budget_amount;actual_amount;payment_method;transaction_id
19/2/2022;Marketing;Training;North;76668;154812;UPI;TXN104058
6/11/2022;IT;Training;North;148684;159392;Card;TXN104060
11/2/2022;IT;Training;North;88387;94141;Cash;TXN104065
13/1/2021;Sales;Training;North;102096;76679;Card;TXN104076
10/5/2022;HR;Training;North;128557;106415;Card;TXN104174
16/11/2022;IT;Training;North;99979;130611;Card;TXN104186
11/8/2023;Marketing;Training;North;122022;124245;Cash;TXN104204
31/10/2021;HR;Training;North;46190;38632;Bank Transfer;TXN104208
10/9/2021;Marketing;Training;North;72942;125827;Bank Transfer;TXN104225
12/8/2021;Marketing;Training;North;122742;142571;Cash;TXN104255
15/10/2022;Sales;Training;North;110788;97816;Card;TXN104263
27/2/2022;Finance;Training;North;125517;96363;UPI;TXN104300
6/3/2023;Finance;Training;North;139060;154658;UPI;TXN104323
27/4/2023;HR;Training;North;89527;75034;UPI;TXN104402
8/9/2021;HR;Training;North;98283;107361;Cash;TXN104411
19/9/2022;Sales;Training;North;86145;35737;UPI;TXN104450
14/9/2021;Sales;Training;North;69191;156501;Card;TXN104561
4/2/2021;Marketing;Training;North;138973;87147;Bank Transfer;TXN104616
2/11/2021;Marketing;Training;North;94142;72451;UPI;TXN104640
23/8/2023;Finance;Training;North;21300;31521;Cash;TXN104647
24/4/2022;Sales;Training;North;129736;39100;Cash;TXN104791
7/2/2023;IT;Training;North;107473;111860;Card;TXN104811
13/6/2023;Marketing;Training;North;98718;84969;Card;TXN104874
11/4/2021;Sales;Training;North;48899;169913;Cash;TXN105153
30/6/2022;Sales;Training;North;35848;156473;UPI;TXN105301
16/4/2021;Marketing;Training;North;20051;124409;UPI;TXN105312
2/8/2021;IT;Training;North;66039;122206;Card;TXN105313
11/3/2021;IT;Training;North;32062;91240;Cash;TXN105360
1/10/2022;Marketing;Training;North;48920;28561;Cash;TXN105434
25/7/2023;IT;Training;North;83334;55759;Cash;TXN105439
14/8/2021;IT;Training;North;99657;34608;Cash;TXN105523
9/5/2023;Sales;Training;North;53322;144983;UPI;TXN105537
28/3/2023;Marketing;Training;North;106003;159534;Bank Transfer;TXN105570
4/12/2023;Marketing;Training;North;124897;143847;Bank Transfer;TXN105573
24/4/2022;Marketing;Training;North;116258;132530;UPI;TXN105615
20/7/2021;HR;Training;North;139126;99667;Cash;TXN105651
28/9/2021;HR;Training;North;121545;57304;Bank Transfer;TXN105692
11/6/2023;Marketing;Training;North;45953;17633;UPI;TXN105704
10/11/2022;HR;Training;North;27461;115096;Bank Transfer;TXN105708
9/8/2022;Sales;Training;North;137424;84874;UPI;TXN105746
19/12/2021;Finance;Training;North;83588;82132;Cash;TXN105814
12/12/2022;HR;Training;North;26760;141265;UPI;TXN105838
25/2/2023;IT;Training;North;56883;126022;Card;TXN105850
16/4/2022;Finance;Training;North;17102;20790;UPI;TXN105875
26/3/2021;IT;Training;North;115874;39343;Cash;TXN105927
18/4/2023;Sales;Training;North;31481;50483;UPI;TXN105929
18/10/2022;HR;Training;North;45297;160995;Bank Transfer;TXN105942
29/5/2021;Finance;Training;North;86720;37605;Card;TXN105951
17/5/2022;IT;Training;North;139262;99164;Bank Transfer;TXN105971
5/9/2023;HR;Training;North;33473;151924;Bank Transfer;TXN106039
23/12/2021;Finance;Training;North;108533;23108;UPI;TXN106066
26/8/2021;Marketing;Training;North;56558;91414;UPI;TXN106087
6/6/2023;IT;Training;North;77136;138751;Cash;TXN106135
7/7/2021;Sales;Training;North;120417;81454;Card;TXN106185
5/12/2022;Marketing;Training;North;110338;13165;Cash;TXN106278
26/10/2021;HR;Training;North;16161;99919;UPI;TXN106305
14/1/2022;Finance;Training;North;37115;30444;Card;TXN106327
29/12/2022;Finance;Training;North;147530;135406;Card;TXN106344
21/5/2023;Finance;Training;North;80621;81711;Card;TXN106354
28/11/2021;Marketing;Training;North;47310;165429;Bank Transfer;TXN106375
16/8/2021;Marketing;Training;North;61922;121488;Bank Transfer;TXN106455
25/3/2023;HR;Training;North;56698;91949;Cash;TXN106474
28/4/2021;Sales;Training;North;41233;145028;Card;TXN106525
26/5/2023;IT;Training;North;83658;147299;Card;TXN106528
2/12/2023;HR;Training;North;37708;114840;Card;TXN106587
22/1/2023;IT;Training;North;116325;21883;UPI;TXN106642
6/11/2022;Sales;Training;North;50428;85930;Bank Transfer;TXN106682
27/10/2022;HR;Training;North;49268;31428;UPI;TXN106765
19/4/2023;Sales;Training;North;64681;30000;Bank Transfer;TXN106776
30/10/2021;Marketing;Training;North;14379;116631;Bank Transfer;TXN106877
20/11/2022;IT;Training;North;33015;123279;Bank Transfer;TXN106884
31/1/2022;IT;Training;North;126581;73115;Cash;TXN106885
13/4/2022;Sales;Training;North;120337;55003;UPI;TXN106966
21/1/2023;Marketing;Training;North;25155;66793;Cash;TXN106989
7/4/2022;Sales;Training;North;90212;138564;Card;TXN106993
29/10/2021;IT;Training;North;32692;99119;Card;TXN107031
24/6/2023;IT;Training;North;35328;118377;Bank Transfer;TXN107117
28/10/2023;Marketing;Training;North;21555;30591;Card;TXN107129
20/5/2022;IT;Training;North;109106;141613;UPI;TXN107147
7/7/2023;Finance;Training;North;12902;136245;UPI;TXN107164
8/7/2023;IT;Training;North;14521;26672;Card;TXN107169
27/5/2021;HR;Training;North;104056;24019;Card;TXN107249
29/1/2023;IT;Training;North;113295;129353;UPI;TXN107257
23/1/2021;Finance;Training;North;148818;16455;Bank Transfer;TXN107272
15/4/2021;Finance;Training;North;83311;102856;Cash;TXN107292
19/1/2021;Sales;Training;North;17744;127713;Cash;TXN107310
3/1/2021;HR;Training;North;118482;158676;Card;TXN107313
16/12/2022;Sales;Training;North;136277;165356;UPI;TXN107323
1/6/2021;Finance;Training;North;42034;106257;Card;TXN107360
2/2/2023;Marketing;Training;North;24996;37796;Card;TXN107363
12/12/2021;IT;Training;North;77883;153011;Bank Transfer;TXN107495
19/4/2023;Marketing;Training;North;13566;31699;Cash;TXN107550
8/11/2022;Finance;Training;North;16644;104846;Cash;TXN107624
7/2/2021;Marketing;Training;North;74127;136081;Bank Transfer;TXN107717
2/12/2021;IT;Training;North;108613;136262;Bank Transfer;TXN107789
19/11/2022;Marketing;Training;North;18704;122024;Card;TXN107829
14/5/2021;Finance;Training;North;138518;156809;Bank Transfer;TXN107834
28/1/2021;Marketing;Training;North;70068;50585;Cash;TXN107863
16/5/2022;HR;Training;North;134565;93398;Card;TXN107874
26/9/2022;IT;Training;North;106553;16315;UPI;TXN107946
11/7/2021;IT;Training;North;13249;167180;UPI;TXN108028
29/10/2023;HR;Training;North;39118;32000;UPI;TXN108042
19/3/2022;IT;Training;North;55156;19120;UPI;TXN108048
11/12/2021;Sales;Training;North;29166;70840;UPI;TXN108067
3/6/2023;Marketing;Training;North;70303;130250;UPI;TXN108203
25/6/2022;Sales;Training;North;102338;45446;Bank Transfer;TXN108233
9/3/2023;HR;Training;North;147655;83538;Bank Transfer;TXN108267
13/1/2023;Marketing;Training;North;79769;134295;Cash;TXN108273
23/8/2021;IT;Training;North;81567;89270;Card;TXN108386
21/6/2023;Finance;Training;North;28468;75266;UPI;TXN108403
22/6/2023;Finance;Training;North;73091;144246;Bank Transfer;TXN108425
11/2/2023;HR;Training;North;96205;137948;UPI;TXN108491
31/1/2023;HR;Training;North;68697;53181;Cash;TXN108536
16/8/2021;HR;Training;North;63596;38622;Card;TXN108585
17/10/2023;Sales;Training;North;120389;9791;Cash;TXN108600
22/4/2021;Marketing;Training;North;109008;146654;UPI;TXN108603
24/7/2022;IT;Training;North;23077;18476;Bank Transfer;TXN108710
27/3/2021;Marketing;Training;North;131924;90653;Cash;TXN108720
8/12/2021;HR;Training;North;115431;142865;UPI;TXN108794
1/1/2023;Marketing;Training;North;126539;59633;Cash;TXN108836
18/4/2023;Sales;Training;North;55601;169244;Bank Transfer;TXN108853
7/5/2023;Marketing;Training;North;65001;79626;Bank Transfer;TXN108860
9/4/2021;Sales;Training;North;105106;108408;UPI;TXN108882
31/10/2022;IT;Training;North;34284;114198;Card;TXN108919
3/10/2023;Finance;Training;North;125178;147896;UPI;TXN108962
30/11/2022;Finance;Training;North;73720;75586;Cash;TXN108981
17/10/2022;HR;Training;North;55701;126540;Card;TXN109061
17/9/2023;Marketing;Training;North;134228;165239;Card;TXN109109
30/10/2022;Sales;Training;North;140672;133164;Card;TXN109118
1/5/2022;Finance;Training;North;147389;27994;Cash;TXN109152
2/10/2021;Finance;Training;North;136160;14615;Card;TXN109170
14/3/2023;Sales;Training;North;118659;32972;UPI;TXN109176
12/5/2021;Finance;Training;North;132090;57464;UPI;TXN109200
28/1/2021;IT;Training;North;120530;91055;UPI;TXN109229
5/7/2022;HR;Training;North;96300;135537;Bank Transfer;TXN109233
23/10/2021;HR;Training;North;136850;31578;Cash;TXN109236
11/6/2022;Finance;Training;North;58287;132380;Bank Transfer;TXN109297
12/8/2022;IT;Training;North;76321;19215;UPI;TXN109325
14/5/2023;Marketing;Training;North;118805;153086;Card;TXN109353
6/1/2022;HR;Training;North;35966;115718;Cash;TXN109467
27/9/2021;Sales;Training;North;98297;77463;Bank Transfer;TXN109475
5/4/2021;Finance;Training;North;37083;70891;Cash;TXN109485
5/5/2023;HR;Training;North;80110;26687;Card;TXN109650
31/8/2023;HR;Training;North;15949;12071;Card;TXN109657
2/10/2022;HR;Training;North;49983;126623;Cash;TXN109662
6/5/2022;HR;Training;North;76683;152030;Card;TXN109750
23/5/2021;Finance;Training;North;35772;110396;Bank Transfer;TXN109781
29/6/2022;IT;Training;North;73215;37617;Bank Transfer;TXN109809
25/3/2021;HR;Training;North;51176;27208;Bank Transfer;TXN109823
21/11/2021;Finance;Training;North;49837;87778;Bank Transfer;TXN109861
12/5/2021;IT;Training;North;135362;63866;Bank Transfer;TXN109870
17/2/2022;IT;Training;North;91454;23475;Bank Transfer;TXN109879
8/3/2021;IT;Training;North;103531;32579;Card;TXN109892
19/11/2022;HR;Training;North;120492;65523;UPI;TXN109945
6/8/2021;IT;Training;North;34384;95373;Cash;TXN109954
16/6/2021;Operations;Training;North;12261;123857;Cash;TXN100033
4/5/2023;Operations;Training;North;75236;17811;Card;TXN100289
3/6/2023;Operations;Training;North;146497;118424;Card;TXN100310
18/3/2022;Operations;Training;North;51795;151862;Card;TXN100360
9/1/2023;Operations;Training;North;59663;128400;Bank Transfer;TXN100675
28/1/2021;Operations;Training;North;76270;88853;Cash;TXN100678
30/6/2022;Operations;Training;North;61887;81938;Card;TXN101114
21/4/2021;Operations;Training;North;115888;55531;Bank Transfer;TXN101383
9/5/2021;Operations;Training;North;108820;118825;Card;TXN102013
9/2/2022;Operations;Training;North;106284;129516;Card;TXN102048
1/12/2023;Operations;Training;North;27585;125811;UPI;TXN102471
28/3/2023;Operations;Training;North;145298;28107;UPI;TXN102550
9/3/2021;Operations;Training;North;85012;32093;Card;TXN102586
13/8/2021;Operations;Training;North;11915;94686;Card;TXN102867
10/3/2022;Operations;Training;North;35549;144888;Card;TXN102885
18/7/2021;Operations;Training;North;33206;110363;Card;TXN103019
24/1/2023;Operations;Training;North;124946;10216;UPI;TXN103029
7/6/2023;Operations;Training;North;134889;128661;Card;TXN103171
19/11/2023;Operations;Training;North;38696;151773;UPI;TXN103187
12/1/2022;Operations;Training;North;97904;134718;Bank Transfer;TXN103267
14/5/2022;Operations;Training;North;71216;103516;Card;TXN103404
30/1/2022;Operations;Training;North;68881;93284;Bank Transfer;TXN103548
27/11/2021;Operations;Training;North;42146;95772;Bank Transfer;TXN103595
22/2/2021;Operations;Training;North;35062;59403;Cash;TXN103813
23/5/2021;Operations;Training;North;95044;18900;Bank Transfer;TXN103871
21/12/2021;Operations;Training;North;56783;123938;Cash;TXN104095
30/5/2023;Operations;Training;North;103806;43841;Bank Transfer;TXN104099
8/10/2021;Operations;Training;North;113249;158690;Cash;TXN104171
19/2/2023;Operations;Training;North;45162;11122;Card;TXN104460
14/5/2021;Operations;Training;North;42839;110581;Card;TXN104593
21/1/2022;Operations;Training;North;112605;164804;Bank Transfer;TXN104941
25/3/2023;Operations;Training;North;89532;24362;Cash;TXN105069
5/3/2022;Operations;Training;North;116135;122347;Card;TXN105157
6/2/2022;Operations;Training;North;67609;28637;UPI;TXN105394
9/3/2021;Operations;Training;North;139996;150781;Cash;TXN105471
11/10/2021;Operations;Training;North;95770;35967;Bank Transfer;TXN105485
11/2/2023;Operations;Training;North;113379;162682;Cash;TXN105525
26/3/2021;Operations;Training;North;49630;45560;UPI;TXN105609
24/2/2021;Operations;Training;North;89639;92202;Cash;TXN105646
16/1/2021;Operations;Training;North;139963;15814;Card;TXN105860
8/10/2021;Operations;Training;North;131998;62902;Card;TXN105909
22/4/2021;Operations;Training;North;138881;14551;Bank Transfer;TXN106130
13/4/2023;Operations;Training;North;32980;47401;UPI;TXN106313
8/8/2023;Operations;Training;North;35809;37445;Cash;TXN106379
2/8/2021;Operations;Training;North;83519;130513;Bank Transfer;TXN106409
21/1/2021;Operations;Training;North;79936;67741;Card;TXN106454
23/11/2021;Operations;Training;North;38626;16981;UPI;TXN106899
20/4/2022;Operations;Training;North;73957;156492;UPI;TXN106951
16/12/2021;Operations;Training;North;105017;79331;Bank Transfer;TXN107241
22/7/2022;Operations;Training;North;146869;99388;Bank Transfer;TXN107268
2/3/2021;Operations;Training;North;15605;88315;Bank Transfer;TXN107402
24/1/2022;Operations;Training;North;46868;135229;Bank Transfer;TXN107465
8/9/2023;Operations;Training;North;30530;32449;UPI;TXN107574
6/3/2023;Operations;Training;North;122293;53306;Bank Transfer;TXN107640
14/8/2021;Operations;Training;North;103051;108020;Card;TXN108088
19/9/2022;Operations;Training;North;131467;75824;UPI;TXN108153
2/10/2023;Operations;Training;North;108039;73862;Cash;TXN108485
5/6/2023;Operations;Training;North;29895;76402;UPI;TXN108683
15/8/2021;Operations;Training;North;44918;144439;Bank Transfer;TXN108888
26/7/2021;Operations;Training;North;37749;151380;Cash;TXN108956
13/3/2023;Operations;Training;North;61901;34457;UPI;TXN109126
30/10/2022;Operations;Training;North;100027;59892;Bank Transfer;TXN109219
27/4/2021;Operations;Training;North;98823;126564;Cash;TXN109260
8/5/2023;Operations;Training;North;105153;105240;Bank Transfer;TXN109336
26/12/2023;Operations;Training;North;62601;87028;Card;TXN109972
21/4/2023;Operations;Infrastructure;North;28879;154557;Card;TXN100032
4/12/2021;Operations;Infrastructure;North;36341;18505;Card;TXN100063
1/6/2021;Operations;Infrastructure;North;119463;138738;Card;TXN100197
12/3/2023;IT;Infrastructure;North;125381;84598;Bank Transfer;TXN100212
17/10/2023;IT;Infrastructure;North;107260;124167;Card;TXN100235
30/8/2022;Operations;Infrastructure;North;33978;64308;Card;TXN100251
4/6/2021;Sales;Infrastructure;North;88948;81582;Bank Transfer;TXN100266
13/11/2022;Marketing;Infrastructure;North;69024;26162;UPI;TXN100296
5/9/2022;HR;Infrastructure;North;99075;143537;Cash;TXN100301
15/6/2023;Operations;Infrastructure;North;33255;105914;UPI;TXN100369
24/12/2021;Sales;Infrastructure;North;76790;29241;Bank Transfer;TXN100500
25/3/2022;Sales;Infrastructure;North;74685;95926;Card;TXN100561
28/4/2021;IT;Infrastructure;North;116680;94985;Cash;TXN100570
3/11/2022;Marketing;Infrastructure;North;87196;112017;Card;TXN100625
31/12/2021;HR;Infrastructure;North;26118;103643;UPI;TXN100664
4/10/2021;Marketing;Infrastructure;North;70275;95266;Cash;TXN100703
10/5/2021;Operations;Infrastructure;North;86285;74107;Bank Transfer;TXN100821
2/10/2022;Sales;Infrastructure;North;77905;30406;Cash;TXN100877
5/6/2021;IT;Infrastructure;North;126694;146902;Bank Transfer;TXN100891
29/5/2022;HR;Infrastructure;North;132907;24469;UPI;TXN100960
23/10/2021;Marketing;Infrastructure;North;109572;27184;Cash;TXN101044
25/3/2023;Operations;Infrastructure;North;53664;165505;Cash;TXN101119
10/7/2023;Marketing;Infrastructure;North;35805;58224;Bank Transfer;TXN101131
28/10/2023;Operations;Infrastructure;North;23074;133175;UPI;TXN101277
4/3/2022;Operations;Infrastructure;North;43566;37443;UPI;TXN101375
10/5/2021;IT;Infrastructure;North;109611;119606;UPI;TXN101467
5/6/2023;Operations;Infrastructure;North;82035;35278;Cash;TXN101488
18/11/2022;Operations;Infrastructure;North;109608;31348;UPI;TXN101489
6/1/2023;HR;Infrastructure;North;58538;42380;Card;TXN101571
1/9/2023;Marketing;Infrastructure;North;87166;31364;UPI;TXN101576
21/12/2022;Marketing;Infrastructure;North;116111;163195;UPI;TXN101648
20/9/2023;IT;Infrastructure;North;145182;106632;Card;TXN101658
12/10/2022;Sales;Infrastructure;North;47312;104050;Bank Transfer;TXN101670
19/12/2021;Marketing;Infrastructure;North;127323;64791;UPI;TXN101689
21/6/2023;IT;Infrastructure;North;115277;13000;Card;TXN101792
2/11/2023;Marketing;Infrastructure;North;136195;83328;Bank Transfer;TXN101799
17/1/2022;Marketing;Infrastructure;North;59021;58613;Bank Transfer;TXN101818
29/7/2023;Sales;Infrastructure;North;12716;117785;Cash;TXN101907
12/2/2023;Sales;Infrastructure;North;45256;58584;Bank Transfer;TXN101928
12/7/2023;Marketing;Infrastructure;North;106155;14900;Cash;TXN102021
30/7/2023;Sales;Infrastructure;North;61313;122090;UPI;TXN102054
26/4/2022;Marketing;Infrastructure;North;144059;134474;UPI;TXN102084
2/2/2023;Sales;Infrastructure;North;85811;55576;UPI;TXN102086
15/5/2022;Operations;Infrastructure;North;79962;157882;Card;TXN102103
6/1/2022;HR;Infrastructure;North;65131;163785;Bank Transfer;TXN102162
8/4/2021;Sales;Infrastructure;North;72405;79269;Bank Transfer;TXN102193
17/6/2022;Sales;Infrastructure;North;61507;63043;Bank Transfer;TXN102335
5/7/2022;Sales;Infrastructure;North;95928;140064;UPI;TXN102339
25/4/2023;Operations;Infrastructure;North;81679;97318;Bank Transfer;TXN102341
22/4/2022;Operations;Infrastructure;North;108723;109567;UPI;TXN102395
25/12/2023;Sales;Infrastructure;North;12488;15272;Card;TXN102410
6/5/2023;IT;Infrastructure;North;94321;157076;Bank Transfer;TXN102468
17/8/2023;HR;Infrastructure;North;53657;103415;Cash;TXN102502
9/12/2021;Operations;Infrastructure;North;79283;141355;Card;TXN102592
1/6/2022;Sales;Infrastructure;North;18057;19523;Card;TXN102618
11/2/2023;Marketing;Infrastructure;North;56306;129242;Card;TXN102649
5/3/2023;Marketing;Infrastructure;North;115293;136328;Card;TXN102680
24/12/2021;IT;Infrastructure;North;76327;84652;UPI;TXN102704
16/2/2022;HR;Infrastructure;North;113894;69508;Bank Transfer;TXN102736
17/9/2021;IT;Infrastructure;North;49793;18476;Cash;TXN102744
24/6/2021;Sales;Infrastructure;North;58119;37475;Bank Transfer;TXN102780
11/6/2023;Operations;Infrastructure;North;72251;12651;Cash;TXN102797
5/10/2021;Sales;Infrastructure;North;28230;131859;Bank Transfer;TXN102887
4/5/2022;IT;Infrastructure;North;51528;82713;UPI;TXN102905
25/2/2022;Operations;Infrastructure;North;132214;157149;Bank Transfer;TXN102968
22/5/2023;Marketing;Infrastructure;North;41898;106901;Cash;TXN102972
27/12/2022;IT;Infrastructure;North;113446;95070;Bank Transfer;TXN103092
24/2/2023;Operations;Infrastructure;North;39357;118248;UPI;TXN103094
19/5/2023;HR;Infrastructure;North;68051;24350;Bank Transfer;TXN103098
2/12/2022;Marketing;Infrastructure;North;46872;19784;UPI;TXN103132
17/1/2021;HR;Infrastructure;North;122033;65379;Cash;TXN103195
7/1/2023;Marketing;Infrastructure;North;101659;24478;Card;TXN103277
22/10/2021;Marketing;Infrastructure;North;125169;168950;UPI;TXN103305
15/7/2021;HR;Infrastructure;North;10116;13327;Cash;TXN103349
18/2/2022;Operations;Infrastructure;North;138192;72767;Cash;TXN103381
3/1/2021;Sales;Infrastructure;North;14489;131970;Cash;TXN103498
